A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.01,1.32,0.00,0.00,0.00,4.30,0.87,1.68,6.26,0.00,0.05,0.00,0.00,1.08,6.68,0.00,2.99,2.62,16.45,3.26,5.87,3.07,7.31,2.93,12,2,0,-0.7
0.01,1.05,0.00,0.00,0.00,6.44,0.69,1.35,5.01,0.00,0.04,0.00,0.00,0.87,8.35,0.00,3.39,2.10,12.46,1.99,5.70,3.46,8.51,6.27,13,3,1,-7.5
0.00,0.00,0.00,0.00,0.00,0.80,0.00,1.80,1.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.80,0.00,0.92,5.62,1.00,4.20,1.00,1.80,20,8,0,0.2
0.00,0.00,0.00,0.00,0.00,0.64,0.00,1.44,1.80,0.00,0.00,0.00,0.00,0.00,5.80,0.00,0.64,0.00,0.94,6.79,1.80,5.36,3.60,3.60,16,17,1,5.2
0.00,0.80,0.00,0.00,0.00,2.21,1.00,1.92,4.15,0.00,0.80,0.00,0.00,0.00,9.51,0.00,3.41,0.00,11.06,7.78,2.75,5.23,6.02,3.87,13,9,1,5.0
0.00,0.64,0.00,0.00,0.00,1.77,0.80,2.54,4.32,0.00,0.64,0.00,0.00,0.00,11.61,0.00,2.73,1.00,13.85,7.91,3.20,4.18,2.89,2.13,9,7,0,3.6
0.00,0.26,0.00,0.00,0.00,3.64,0.84,1.04,1.77,0.00,0.26,0.00,0.00,0.00,9.67,0.00,2.14,2.21,14.00,8.46,4.42,4.15,7.75,5.74,7,5,1,4.9
0.00,0.21,0.00,0.00,0.00,2.91,0.67,0.83,2.42,0.00,0.21,0.00,0.00,0.00,9.73,0.00,1.71,2.77,16.10,7.31,5.53,3.32,5.22,6.48,10,16,0,-1.2
0.00,0.17,0.00,0.00,0.00,2.33,0.54,0.67,1.93,0.00,0.17,0.00,0.00,0.00,11.79,0.00,1.37,2.21,11.68,8.2,4.43,3.65,2.64,7.93,6,20,1,3.9
0.00,0.09,0.00,0.00,0.00,1.83,0.28,0.34,0.99,0.00,0.09,0.00,0.00,0.00,7.31,0.00,0.70,1.77,8.47,9.18,6.31,2.87,4.97,3.79,5,12,1,7.9
0.00,0.05,0.00,0.00,0.00,1.17,0.18,0.22,3.03,0.00,0.05,0.00,0.00,0.00,5.48,0.00,1.25,1.94,11.74,9.31,4.84,3.84,7.55,2.72,7,3,1,7.7
0.00,0.04,0.00,0.00,0.00,0.94,0.14,0.17,3.43,0.00,0.04,0.00,0.00,0.00,8.39,0.00,3.00,2.55,17.09,8.11,5.87,3.07,6.56,4.54,7,4,0,-0.8
0.00,1.45,0.00,0.00,0.00,2.16,1.33,0.06,4.64,0.00,0.01,0.00,0.00,0.00,3.96,0.00,1.62,1.63,9.56,8.72,2.72,3.57,5.83,6.71,8,16,1,3.3
0.00,1.16,0.00,0.00,0.00,1.73,1.06,0.05,4.71,0.00,0.01,0.00,0.00,0.00,5.17,0.00,3.30,1.31,10.95,8.57,4.18,3.85,6.55,11.42,10,19,0,2.1
0.00,0.93,0.00,0.00,0.00,1.38,0.85,1.04,3.77,0.00,0.01,0.00,0.00,0.00,5.13,0.00,3.64,1.05,10.86,9.56,3.34,4.08,6.16,4.45,7,12,1,7.4
0.00,0.74,0.00,0.00,0.00,1.10,1.68,0.83,3.02,0.00,0.01,0.00,0.00,0.00,5.11,0.00,3.91,1.84,16.09,11.84,3.67,3.27,8.87,6.22,6,9,1,18.3
0.00,1.60,0.00,0.00,0.00,1.88,1.34,1.66,2.41,0.00,2.01,0.00,0.00,0.00,7.08,0.00,3.13,2.47,31.17,8.65,5.94,2.61,6.57,5.44,6,4,0,-0.9
0.00,1.28,0.00,0.00,0.00,1.51,1.07,1.33,1.93,0.00,1.60,0.00,0.00,0.00,8.67,0.00,2.50,1.98,24.04,8.39,4.75,4.09,6.05,9.51,6,11,1,-2.1
0.00,2.02,0.00,0.00,0.00,2.21,0.86,2.06,1.54,0.00,1.28,0.00,0.00,0.00,7.93,0.00,2.00,1.58,17.13,8.79,6.80,4.27,2.95,4.72,8,7,0,1.5
0.00,1.62,0.00,0.00,0.00,4.76,0.69,1.65,2.24,0.00,1.03,0.00,0.00,0.00,9.35,0.00,3.60,1.26,15.20,9.6,5.44,4.42,4.99,3.33,6,15,1,5.6
0.00,1.29,0.00,0.00,0.00,3.81,0.55,2.32,2.79,0.00,0.82,0.00,0.00,0.00,9.48,0.00,2.88,2.01,17.76,8.52,6.35,3.53,1.91,9.26,7,19,0,-1.3
0.00,1.03,0.00,0.00,0.00,3.05,0.44,1.86,3.23,0.00,0.66,0.00,0.00,0.00,13.58,0.00,2.31,1.61,12.91,9.0,5.08,3.83,4.19,2.17,6,13,1,1.7
0.00,1.17,0.00,0.00,0.00,3.84,0.23,0.95,2.65,0.00,0.34,0.00,0.00,0.00,10.59,0.00,1.18,1.46,6.80,10.92,5.84,5.36,5.35,4.97,5,15,1,13.4
0.00,0.94,0.00,0.00,0.00,3.07,0.18,1.76,2.12,0.00,1.27,0.00,0.00,0.00,9.48,0.00,0.94,2.17,18.84,9.46,6.67,4.29,5.36,6.43,5,7,0,3.0
0.00,1.75,0.00,0.00,0.00,2.46,0.14,1.41,1.70,0.00,1.02,0.00,0.00,0.00,7.58,0.00,0.76,2.74,18.07,9.5,5.34,3.43,7.83,4.23,5,3,1,4.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.53,2.28,6.44,3.56,1.44,19,4,0,2.5
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,0.00,1.60,0.00,2.00,7.89,2.46,5.92,2.33,3.47,20,10,1,1.1
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.92,0.00,2.28,0.00,2.70,9.39,1.97,6.74,2.56,4.17,20,17,0,8.0
0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,6.14,0.00,3.82,1.00,10.16,8.28,2.57,5.39,5.18,6.58,18,19,0,0.8
0.00,0.80,0.00,0.00,0.00,2.91,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,11.13,0.00,2.45,2.44,10.94,8.65,3.45,3.45,5.03,6.03,12,18,1,2.1
0.00,0.41,0.00,0.00,0.00,1.49,0.00,0.64,1.00,0.00,0.00,0.00,0.00,0.00,6.34,0.00,1.89,1.25,6.95,7.39,5.33,4.21,7.16,6.12,15,6,1,-3.2
0.00,1.06,0.00,0.00,0.00,2.55,0.00,1.21,0.64,0.00,0.00,0.00,0.00,0.00,6.46,0.00,1.21,0.80,1.89,9.05,5.41,6.29,5.93,4.30,16,7,1,7.8
0.00,1.34,0.00,0.00,0.00,4.19,0.00,2.06,0.33,0.00,0.00,0.00,0.00,0.00,7.15,0.00,2.70,1.05,4.52,9.33,3.77,4.82,3.04,5.42,10,18,1,8.6
0.00,0.86,0.00,0.00,0.00,3.68,0.00,1.32,4.01,0.00,1.00,0.00,0.00,0.00,6.37,0.00,3.33,2.47,23.47,9.27,7.41,3.09,6.03,6.76,6,15,1,5.0
0.00,1.08,0.00,0.00,0.00,3.16,0.00,0.67,2.05,0.00,1.15,0.00,0.00,0.00,3.26,0.00,1.70,1.27,15.22,8.75,6.35,4.22,3.13,5.36,9,16,1,2.1
0.00,0.86,0.00,0.00,0.00,3.53,0.00,0.54,1.64,0.00,0.92,0.00,0.00,1.00,3.61,0.00,3.36,1.01,14.27,8.06,6.08,4.38,6.28,5.76,8,11,1,-1.6
0.00,1.35,0.00,0.00,0.00,3.86,0.00,0.35,1.05,0.00,0.59,0.00,0.00,0.64,3.11,0.00,2.95,0.65,7.86,8.35,6.29,4.60,5.53,7.61,8,9,1,0.5
0.00,0.55,0.00,0.00,0.00,2.38,1.15,0.65,1.07,0.00,0.24,0.00,0.00,0.26,7.40,0.00,1.21,0.27,2.81,8.59,7.66,7.79,4.43,6.49,9,15,1,3.6
0.00,0.44,0.00,0.00,0.00,1.90,0.92,2.52,1.86,0.00,0.19,0.00,0.00,0.21,5.92,0.00,1.97,0.21,5.85,9.43,8.13,7.23,6.77,5.04,9,12,1,8.6
0.00,0.28,0.00,0.00,0.00,1.22,1.39,2.41,1.99,0.00,0.12,0.00,0.00,0.93,7.79,0.00,2.86,0.94,10.62,8.07,5.20,5.63,5.80,6.30,13,1,1,-0.3
0.00,0.98,0.00,0.00,0.00,1.58,0.89,1.55,2.07,0.00,0.08,0.00,0.00,0.60,6.99,0.00,2.63,1.60,10.96,7.55,4.33,4.40,3.17,6.30,13,17,0,-3.1
0.00,1.79,0.00,0.00,0.00,2.26,0.71,1.24,1.66,0.00,0.06,0.00,0.00,0.48,7.59,0.00,2.10,1.28,5.67,9.28,4.46,5.52,5.22,4.10,11,9,1,7.5
0.00,1.14,0.00,0.00,0.00,2.25,0.46,0.79,1.06,0.00,0.84,0.00,0.00,0.31,4.86,0.00,2.35,0.82,11.33,9.08,5.26,5.33,10.66,5.90,11,2,1,5.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,1.00,4.00,0.00,0.00,19,14,1,5.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,1.97,6.74,2.56,4.17,20,17,0,6.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.80,1.80,11.02,7.49,3.06,4.31,4.48,4.54,13,14,1,15.2
0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.44,0.00,1.00,0.00,0.00,0.00,0.64,0.00,1.64,2.44,24.02,7.63,3.45,3.45,5.03,6.03,12,18,1,10.8
0.00,0.00,0.00,0.00,0.00,0.80,2.80,0.00,1.15,0.00,1.80,0.00,0.00,0.00,3.51,0.00,2.31,1.95,30.01,5.73,6.76,3.76,5.31,5.94,14,12,0,-1.2
0.00,1.00,0.00,0.00,0.00,3.64,2.24,0.00,0.92,0.00,1.44,0.00,0.00,1.00,4.81,0.00,3.85,1.56,22.81,5.53,5.41,4.01,6.90,11.10,14,15,0,-1.5
0.00,0.80,0.00,0.00,0.00,2.91,1.79,0.00,0.74,0.00,1.15,0.00,0.00,0.80,8.85,0.00,3.08,1.25,16.75,5.4,5.33,4.21,7.16,6.12,15,6,1,-1.3
0.00,0.64,0.00,0.00,0.00,4.33,1.43,0.00,0.59,0.00,0.92,0.00,0.00,0.64,8.08,0.00,2.46,1.00,12.10,5.41,4.26,5.36,8.24,0.82,15,1,0,-0.6
0.00,0.33,0.00,0.00,0.00,2.22,0.73,0.00,0.30,0.00,0.47,0.00,0.00,0.33,5.42,0.00,1.26,0.51,5.81,6.07,3.46,6.03,6.12,5.24,14,8,0,4.5
0.00,0.26,0.00,0.00,0.00,2.77,0.59,0.00,0.24,0.00,0.38,0.00,0.00,0.26,4.33,0.00,1.01,1.41,9.15,6.98,3.77,4.82,3.04,5.42,10,18,1,7.9
0.00,0.17,0.00,0.00,0.00,1.77,1.18,0.00,0.95,0.00,0.24,0.00,0.00,0.17,3.57,0.00,1.45,1.70,12.17,6.37,7.41,3.09,6.03,6.76,6,15,1,3.7
0.00,0.07,0.00,0.00,0.00,3.77,1.51,0.00,0.39,0.00,0.10,0.00,0.00,0.07,3.70,0.00,2.54,1.34,10.34,5.84,6.08,4.38,6.28,5.76,8,11,1,0.2
0.00,0.04,0.00,0.00,0.00,4.41,1.96,0.80,0.25,0.00,0.06,0.00,0.00,0.84,4.37,0.00,1.63,0.86,6.18,6.63,6.29,4.60,5.53,7.61,8,9,1,4.7
0.00,0.82,0.00,0.00,0.00,6.74,1.01,1.05,0.77,0.00,0.03,0.00,0.00,0.43,5.92,0.00,3.55,0.44,3.61,6.01,5.82,7.24,8.78,7.95,9,16,0,2.4
0.00,0.53,0.00,0.00,0.00,6.31,1.44,0.67,0.49,0.00,0.02,0.00,0.00,0.28,7.59,0.00,3.07,0.28,2.33,6.57,8.13,7.23,6.77,5.04,9,12,1,6.2
0.00,0.42,0.00,0.00,0.00,5.05,2.15,0.54,1.39,0.00,0.02,0.00,0.00,0.22,7.07,0.00,2.46,1.22,8.06,5.57,6.50,5.78,6.51,6.88,11,5,0,-0.3
0.00,0.17,0.00,0.00,0.00,2.07,0.88,0.22,0.57,0.00,0.01,0.00,0.00,0.09,3.41,0.00,1.01,0.50,3.15,4.32,4.46,5.52,5.22,4.10,11,9,1,-6.6
0.00,0.11,0.00,0.00,0.00,1.32,0.56,0.14,0.37,0.00,0.00,0.80,0.00,0.06,3.78,0.00,0.64,0.32,-3.26,5.74,5.26,5.33,10.66,5.90,11,2,1,2.8
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.65,1.97,6.74,2.56,4.17,20,17,0,3.0
0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.16,3.21,9.93,3.47,6.07,3.49,7,2,0,10.6
0.00,1.04,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,6.00,1.04,10.73,1.97,7.94,2.77,5.91,6.35,8,5,0,1.8
0.00,0.06,0.00,0.00,0.00,1.86,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.18,0.00,0.40,0.06,-0.97,1.5,4.33,4.40,3.17,6.30,13,17,0,0.3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,4.00,4.58,2.99,3.15,3.73,4.23,15,12,0,7.2
0.00,0.00,0.00,0.00,0.00,1.60,0.80,0.00,2.40,0.00,0.00,0.00,0.00,0.80,1.60,0.00,3.20,0.51,8.32,4.05,3.91,6.82,5.20,7.47,15,14,1,2.3
0.00,1.00,0.00,0.00,0.00,3.28,0.64,0.00,4.92,0.00,0.00,0.00,0.00,0.64,5.28,0.00,2.56,1.41,8.96,4.4,3.13,5.45,2.50,2.73,16,17,0,3.1
0.00,0.33,0.00,0.00,0.00,1.07,0.21,0.00,1.61,0.00,1.02,0.00,0.00,0.21,4.16,0.00,2.66,1.46,18.49,5.69,6.20,4.97,2.30,6.71,16,19,1,0.9
0.00,0.17,0.00,0.00,0.00,2.19,0.11,0.64,4.11,0.00,0.52,0.00,0.00,1.11,3.77,0.00,1.36,1.75,14.74,6.46,10.42,6.38,5.23,4.79,13,17,0,4.5
0.00,0.13,0.00,0.00,0.00,2.75,0.09,0.51,3.28,0.00,0.42,0.00,0.00,0.89,3.02,0.00,1.09,2.40,16.29,5.95,9.33,5.11,6.41,4.57,15,4,0,0.9
0.00,0.11,0.00,0.00,0.00,5.20,0.07,1.41,3.63,0.00,0.34,0.00,0.00,1.71,2.41,0.00,1.87,1.92,13.94,6.26,7.47,5.09,6.68,5.76,15,2,1,2.7
0.00,0.56,0.00,0.00,0.00,5.57,0.03,0.58,2.93,0.00,0.14,0.00,0.00,0.70,3.30,0.00,2.41,1.30,8.34,6.63,3.70,6.12,5.78,7.25,17,15,1,4.9
0.00,0.44,0.00,0.00,0.00,6.46,1.02,1.46,2.34,0.00,0.11,0.00,0.00,0.56,5.64,0.00,4.93,1.04,11.57,6.46,2.96,5.90,6.53,3.35,15,7,0,3.5
0.00,1.08,0.00,0.00,0.00,4.93,0.65,1.74,2.30,0.00,0.07,0.00,0.00,0.36,4.41,0.00,5.55,0.66,10.21,5.73,7.09,4.57,8.26,4.51,15,1,1,-0.8
0.00,0.87,0.00,0.00,0.00,4.95,0.52,1.39,1.84,0.00,0.06,0.00,0.00,0.29,4.53,0.00,4.44,0.53,7.36,5.65,6.67,4.66,3.37,5.84,15,12,0,-0.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.85,0.00,0.00,0.00,0.00,9,8,0,4.4
0.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.40,8.44,0.00,0.00,4.00,0.00,4,8,1,-1.1
0.00,0.11,0.00,0.00,0.00,0.35,0.00,0.11,0.67,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.28,0.11,0.84,8.36,4.36,9.20,3.73,6.88,11,19,0,5.2
0.00,0.09,0.00,0.00,0.00,0.28,0.00,0.09,1.54,0.00,0.00,0.00,0.00,0.00,1.48,0.00,0.22,1.09,5.88,9.36,6.49,7.36,4.93,5.64,8,10,1,9.0
0.00,0.07,0.00,0.00,0.00,1.22,0.00,0.07,1.23,0.00,0.00,0.00,0.00,0.00,3.19,0.00,3.18,1.87,13.70,9.28,6.19,5.89,8.24,9.26,7,19,1,6.5
0.00,0.05,0.00,0.00,0.00,3.98,0.00,0.05,0.98,0.00,1.00,0.00,0.00,0.00,2.55,0.00,2.54,1.49,17.46,8.41,6.95,5.71,9.61,4.60,7,4,0,0.4
0.00,0.04,0.00,0.00,0.00,6.18,0.00,0.04,1.79,0.00,0.80,0.00,0.00,0.00,3.04,0.00,3.03,1.20,14.37,7.71,6.56,7.57,2.97,5.65,8,11,1,-2.3
0.00,0.04,0.00,0.00,0.00,8.95,0.00,0.04,1.43,0.00,0.64,0.00,0.00,0.00,3.43,0.00,2.43,0.96,9.19,7.58,7.25,8.05,3.98,4.03,8,9,0,-2.3
0.00,1.03,0.00,0.00,0.00,8.16,0.00,0.03,2.14,0.00,0.51,0.00,0.00,0.00,3.75,0.00,1.94,0.77,5.06,8.52,5.80,9.44,9.11,8.33,8,15,1,4.1
0.00,1.46,0.00,0.00,0.00,6.02,0.00,0.02,2.17,0.00,0.33,0.00,0.00,0.00,4.00,0.00,2.04,1.29,6.52,8.8,6.31,9.04,5.32,6.61,9,17,1,4.7
0.00,1.17,0.00,0.00,0.00,5.82,0.00,0.01,2.74,0.00,0.26,0.00,0.00,0.00,4.20,0.00,1.63,2.03,9.91,7.94,7.05,7.24,6.79,4.56,8,1,0,-0.9
0.00,0.93,0.00,0.00,0.00,4.65,0.00,0.01,2.19,0.00,0.21,0.00,0.00,0.00,6.36,0.00,1.31,1.63,7.03,9.12,7.64,7.79,5.73,6.18,7,4,1,5.7
0.00,0.60,0.00,0.00,0.00,5.78,0.00,0.01,2.40,0.00,0.13,0.00,0.00,1.80,5.07,0.00,1.64,1.84,7.76,7.82,7.49,6.98,2.61,7.83,10,20,1,-0.8
0.00,0.48,0.00,0.00,0.00,5.62,0.00,0.01,2.92,0.00,0.11,0.00,0.00,2.44,5.06,0.00,1.31,1.47,5.41,9.97,6.99,6.59,3.99,6.66,6,8,1,10.9
0.00,1.38,0.00,0.00,0.00,4.50,0.00,0.00,3.34,1.00,0.09,0.00,0.00,1.95,8.04,0.00,4.05,2.18,15.23,7.66,8.59,5.27,7.36,6.70,8,10,0,-2.8
0.00,1.11,0.00,0.00,0.00,6.60,0.00,0.00,4.67,0.80,0.07,0.00,0.00,2.56,12.44,0.00,3.24,1.74,9.38,8.05,8.87,6.22,3.67,3.27,9,6,0,-0.3
0.00,0.23,0.00,0.00,0.00,2.93,0.00,0.64,1.24,0.17,0.01,0.00,0.00,0.54,3.51,0.00,0.68,1.01,4.70,8.06,5.13,6.16,6.15,2.48,11,2,1,1.2
0.00,0.19,0.00,0.00,0.00,3.34,0.00,0.51,1.99,0.13,0.01,0.00,0.00,1.43,2.81,0.00,1.54,0.80,4.96,7.9,5.11,6.93,3.23,4.44,12,17,0,-0.6
0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.82,0.00,0.00,0.41,4.87,6.53,6.36,8.00,5.56,4.20,10,8,0,-2.9
0.00,0.00,0.00,0.00,0.00,5.13,0.00,1.00,0.00,0.00,0.21,0.00,0.00,0.64,2.34,0.00,1.00,0.21,1.54,7.18,6.90,11.10,5.41,4.01,15,14,1,2.5
0.00,0.00,0.00,0.00,0.00,4.10,0.00,0.80,0.00,0.00,0.17,0.00,0.00,0.51,4.87,0.00,2.80,0.17,3.73,6.73,6.52,9.88,7.20,3.80,16,5,0,0.1
0.00,1.00,0.00,0.00,0.00,6.28,0.00,0.64,1.00,0.00,0.13,0.00,0.00,0.41,4.90,0.00,4.24,0.13,3.09,7.02,5.21,10.90,5.58,8.09,13,18,1,1.9
0.00,1.80,0.00,0.00,0.00,6.03,0.00,0.51,0.80,0.00,0.11,0.00,0.00,0.33,5.92,0.00,3.39,1.11,4.37,6.8,6.17,8.72,4.75,2.67,15,3,0,1.4
0.00,1.44,0.00,0.00,0.00,4.82,0.00,0.41,0.64,0.00,0.09,0.00,0.00,0.26,5.73,0.00,3.71,0.89,4.89,6.17,4.94,7.98,5.91,12.16,11,19,0,-2.1
0.00,1.72,0.00,0.00,0.00,5.49,0.00,0.26,0.41,0.00,0.05,0.00,0.00,0.17,4.47,0.00,3.18,0.57,1.45,6.28,5.76,7.91,5.05,7.75,15,16,1,-0.4
0.00,1.38,0.00,0.00,0.00,7.39,0.00,0.21,0.33,0.00,0.04,0.00,0.00,0.13,5.58,0.00,3.54,0.45,0.76,5.92,5.61,7.32,5.14,9.07,16,10,0,-1.4
0.00,0.88,0.00,0.00,0.00,7.93,0.00,0.13,0.21,0.00,0.03,0.00,0.00,0.89,5.17,0.00,3.07,0.29,-0.63,6.72,3.59,7.29,6.89,4.98,15,4,0,4.2
0.00,1.71,0.00,0.00,0.00,8.34,0.00,0.11,1.17,0.00,0.02,0.00,0.00,0.71,4.13,0.00,3.45,1.23,3.69,6.1,4.87,5.83,3.05,5.78,17,18,0,-0.1
0.00,1.71,0.00,0.00,0.00,10.70,0.00,0.04,0.89,0.00,0.01,0.00,0.00,0.74,4.45,0.00,3.21,1.04,0.72,5.28,4.55,4.34,9.20,6.94,13,6,0,-3.6
0.00,1.89,0.00,0.00,0.00,8.45,0.00,0.02,0.57,0.00,0.00,0.00,0.00,0.48,4.45,0.00,2.05,0.67,-2.42,5.65,3.71,5.38,5.91,4.90,12,10,0,-0.1
0.00,0.53,0.00,0.00,0.00,1.42,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.08,0.96,0.00,0.55,0.11,-0.43,6.77,7.09,4.56,7.75,5.87,9,11,0,7.6
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.09,7.39,5.66,5.84,2.04,13,14,1,5.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.5,5.90,3.93,2.44,6.73,3,12,1,10.6
0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.80,1.60,0.00,0.80,0.00,0.00,0.00,0.80,0.00,0.80,0.00,8.48,5.39,6.18,5.11,6.17,6.15,4,14,0,13.3
0.00,0.00,0.00,0.00,0.00,3.64,0.00,0.64,3.28,0.00,1.64,0.00,0.00,0.00,3.64,0.00,1.64,1.00,20.08,4.34,6.94,4.09,4.75,4.75,6,13,1,4.9
0.00,0.00,0.00,0.00,0.00,2.80,0.51,0.26,3.17,0.00,0.67,0.00,0.00,0.00,3.09,0.00,1.70,0.41,10.26,4.75,7.72,5.79,1.51,7.98,5,19,0,7.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.49,0.00,0.00,0.00,0.00,4,15,1,7.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,3.20,0.00,1.60,0.80,6.32,9.54,1.80,1.00,1.00,0.00,15,2,1,1.8
0.00,0.00,0.00,0.00,0.00,0.80,0.00,1.31,2.00,0.00,0.00,0.00,0.00,0.00,7.85,0.00,4.62,0.51,9.58,11.2,2.15,4.04,2.79,2.88,12,8,1,7.4
0.00,0.00,0.00,0.00,0.00,2.64,0.00,1.05,2.60,0.00,1.00,0.00,0.00,0.00,12.28,0.00,4.70,0.41,15.07,10.03,2.72,4.23,1.51,3.16,14,16,0,0.9
0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,1.00,2.60,10.62,6.71,3.10,1.95,2.64,6,10,1,4.4
0.00,1.00,0.00,0.00,0.00,5.40,1.00,0.00,1.80,0.00,0.00,0.00,0.00,0.80,3.40,0.00,1.00,1.80,6.48,9.38,6.37,2.48,11.36,5.56,8,2,0,-1.2
0.00,0.80,0.00,0.00,0.00,4.32,0.80,0.00,1.44,0.00,0.00,0.00,0.00,0.64,6.72,0.00,0.80,1.44,3.98,10.93,5.10,2.99,5.26,2.74,6,3,0,7.2
0.00,0.64,0.00,0.00,0.00,3.46,0.64,0.00,2.15,0.00,0.00,0.00,0.00,1.51,9.38,0.00,2.64,2.15,10.39,9.84,4.08,2.39,3.45,3.59,12,13,1,0.6
0.00,0.51,0.00,0.00,0.00,4.76,0.51,0.00,2.72,0.00,0.00,0.00,0.00,2.21,13.50,0.00,4.11,1.72,8.91,9.96,5.26,5.91,6.90,2.51,15,1,0,1.8
0.00,0.41,0.00,0.00,0.00,4.81,0.41,0.00,6.18,0.00,0.00,0.00,0.00,2.77,13.80,0.00,4.29,1.38,8.93,9.61,4.21,7.73,9.45,4.36,17,3,1,0.2
0.00,0.33,0.00,0.00,0.00,3.85,0.33,0.00,5.94,0.00,0.00,0.00,0.00,2.21,12.04,0.00,3.43,1.10,7.34,9.92,3.37,7.18,5.03,8.82,16,18,0,2.4
0.00,1.26,0.00,0.00,0.00,3.08,0.26,0.00,4.75,0.00,0.00,0.00,0.00,1.77,11.63,0.00,2.75,1.88,8.27,9.6,2.69,5.75,8.68,7.95,16,8,1,0.7
0.00,1.01,0.00,0.00,0.00,3.46,0.21,0.00,6.80,0.00,0.00,0.00,0.00,1.42,10.31,0.00,2.20,1.51,7.32,9.75,3.16,5.60,2.72,5.57,13,14,0,1.9
0.00,0.93,0.00,0.00,0.00,4.44,0.09,0.00,5.90,0.00,0.00,0.00,0.00,0.58,7.05,0.00,2.90,1.93,11.13,9.8,5.07,5.93,8.32,4.84,15,6,1,2.9
0.00,0.74,0.00,0.00,0.00,6.55,0.07,0.00,5.72,0.00,0.00,0.00,0.00,0.46,9.64,0.00,5.32,1.54,11.80,9.44,5.05,7.75,5.76,7.91,16,15,0,0.0
0.00,0.59,0.00,0.00,0.00,5.24,0.05,0.00,5.57,0.00,0.00,0.00,0.00,1.37,7.71,0.00,4.26,1.23,9.44,8.53,5.04,7.20,7.18,8.51,13,17,1,-3.6
0.00,1.47,0.00,0.00,0.00,7.19,0.04,0.00,5.46,0.00,0.00,0.00,0.00,1.10,8.17,0.00,3.40,0.99,3.95,9.78,6.03,6.76,7.41,3.09,15,6,0,4.0
0.00,0.94,0.00,0.00,0.00,7.40,0.83,0.00,5.49,0.80,1.00,0.00,0.00,0.70,5.23,0.00,2.18,1.63,18.73,9.16,7.66,7.52,5.11,5.89,14,7,1,-1.6
