A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.00,1.42,0.00,0.00,0.00,2.84,1.42,0.00,1.92,0.00,1.42,0.00,0.00,0.96,4.26,0.00,2.38,0.00,11.58,6.22,10.00,5.00,5.00,10.00,6,14,1,6.8
0.00,1.96,0.00,0.00,0.00,2.75,0.79,4.01,5.64,0.00,0.79,0.00,0.00,0.00,9.43,0.00,2.92,0.00,9.55,5.52,5.00,10.00,10.00,5.00,16,13,1,1.3
0.00,0.79,0.00,0.00,0.00,0.79,0.00,2.71,3.82,0.00,0.00,0.00,0.00,0.00,4.78,0.00,1.45,0.00,2.84,5.52,0.00,0.00,0.00,0.00,14,5,1,0.0
0.00,0.66,0.00,0.00,0.00,0.66,0.00,2.24,2.64,0.00,0.00,0.00,0.00,0.00,3.43,0.00,0.66,0.00,1.42,5.52,5.00,10.00,10.00,5.00,18,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.86,5.52,0.00,0.00,0.00,0.00,17,7,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.00,0.00,0.00,0.00,16,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.00,10.00,10.00,0.00,16,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,10.00,0.00,0.00,10.00,15,1,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,5.00,5.00,5.00,5.00,16,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,5.00,0.00,0.00,5.00,16,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.00,0.00,0.00,0.00,17,14,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.00,0.00,0.00,0.00,18,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,5.00,5.00,5.00,5.00,18,20,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,5.00,0.00,0.00,5.00,18,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,10.00,5.00,5.00,10.00,17,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,5.00,5.00,5.00,5.00,16,10,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.00,0.00,0.00,0.00,16,7,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.00,0.00,0.00,0.00,16,20,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.52,5.00,20.00,20.00,5.00,17,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,5.00,5.00,0.00,17,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,10.00,10.00,0.00,17,4,0,0.0
0.00,0.00,0.00,0.00,0.00,1.42,0.00,1.42,1.42,0.00,0.00,0.00,0.00,0.00,4.26,0.00,0.00,0.00,-0.28,2.88,0.00,1.00,1.00,0.00,18,6,0,-0.2
0.00,1.42,0.00,0.00,0.00,6.85,2.84,1.17,5.43,0.00,0.00,0.00,0.00,0.00,4.93,0.00,1.42,0.00,1.04,2.56,10.00,5.00,5.00,10.00,11,15,1,0.9
0.00,1.17,0.00,0.00,0.00,7.06,2.34,2.38,4.47,0.00,0.00,0.00,0.00,0.00,6.89,0.00,2.59,0.00,2.71,2.73,0.00,0.00,0.00,0.00,12,16,0,1.3
0.00,0.96,0.00,0.00,0.00,5.80,1.92,3.38,5.09,0.00,0.00,0.00,0.00,0.00,7.09,0.00,2.13,0.00,3.50,2.76,10.00,5.00,5.00,10.00,7,19,0,0.9
0.00,0.79,0.00,0.00,0.00,11.88,1.58,4.21,5.62,0.00,1.42,0.00,0.00,0.00,10.12,0.00,1.75,0.00,11.12,4.23,5.00,0.00,0.00,5.00,4,6,1,5.8
0.00,0.00,0.00,0.00,0.00,6.33,0.00,3.37,6.42,0.00,1.75,0.00,0.00,2.84,19.11,0.00,4.26,0.00,16.49,4.38,0.00,0.00,0.00,0.00,7,10,0,-1.4
0.00,0.00,0.00,0.00,0.00,8.10,1.42,3.66,7.59,0.00,1.45,0.00,0.00,3.76,20.88,0.00,3.50,0.00,13.13,4.54,0.00,0.00,0.00,0.00,6,11,1,0.0
0.00,1.42,0.00,0.00,0.00,1.42,0.96,0.96,0.96,0.00,0.00,0.00,0.00,0.00,6.68,0.00,0.00,0.00,-3.44,3.75,0.00,10.00,10.00,0.00,11,2,0,-3.1
0.00,0.00,0.00,0.00,0.00,0.66,0.00,1.98,1.32,0.00,0.00,0.00,0.00,0.00,2.64,0.00,0.66,0.00,2.05,6.12,5.00,0.00,0.00,5.00,3,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.68,0.00,0.00,0.00,0.00,0.00,4.26,0.00,0.00,0.00,1.56,5.86,0.00,5.00,5.00,0.00,5,9,0,1.1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.52,0.00,0.00,0.00,0.00,0.00,9.19,0.00,4.26,0.00,8.25,6.68,15.00,5.00,5.00,15.00,4,18,1,4.9
0.00,0.00,0.00,0.00,0.00,4.01,0.00,1.42,10.01,0.00,0.00,0.00,0.00,0.00,11.39,0.00,9.23,0.00,16.27,6.81,10.00,5.00,5.00,10.00,4,18,1,3.0
0.00,0.00,0.00,0.00,0.00,4.72,0.00,1.17,9.69,0.00,0.00,0.00,0.00,0.00,13.66,0.00,7.59,0.00,12.11,6.03,10.00,0.00,0.00,10.00,2,20,0,-0.9
1.42,0.00,0.00,0.00,0.00,5.30,0.00,0.96,7.24,0.00,0.00,0.00,0.00,0.00,12.49,0.00,13.37,0.00,27.72,8.74,20.00,0.00,0.00,20.00,2,7,1,12.9
1.17,0.00,0.00,0.00,0.00,7.21,0.00,3.63,6.32,0.00,1.42,0.00,0.00,0.00,18.06,0.00,9.41,0.00,29.88,8.16,10.00,0.00,0.00,10.00,2,13,0,6.8
0.96,1.42,0.00,0.00,0.00,8.25,1.42,4.42,5.00,0.00,1.17,0.00,0.00,0.00,15.22,0.00,6.12,0.00,20.05,6.95,5.00,5.00,5.00,5.00,2,9,1,-1.1
0.79,1.17,0.00,0.00,0.00,9.97,1.17,4.51,3.58,0.00,0.96,0.00,0.00,0.00,15.71,0.00,5.37,0.00,14.84,6.96,5.00,5.00,5.00,5.00,2,18,1,0.0
0.66,0.96,0.00,0.00,0.00,9.09,0.96,5.13,2.41,0.00,0.79,0.00,0.00,0.00,12.74,0.00,5.89,0.00,15.10,7.27,5.00,0.00,0.00,5.00,1,13,0,1.6
0.00,1.17,0.00,0.00,0.00,4.67,4.01,2.08,9.19,1.42,0.00,0.00,0.00,0.00,5.59,0.00,3.50,0.00,14.63,8.85,10.00,5.00,5.00,10.00,3,17,1,10.3
0.00,0.96,0.00,0.00,0.00,7.56,4.72,1.17,10.40,1.17,0.00,0.00,0.00,0.00,8.31,0.00,3.76,0.00,13.03,7.43,0.00,10.00,10.00,0.00,4,7,0,1.3
0.00,0.79,0.00,0.00,0.00,7.64,3.88,2.38,11.39,0.96,1.42,0.00,0.00,0.00,9.68,0.00,4.51,0.00,25.32,9.11,15.00,0.00,0.00,15.00,4,16,1,10.3
1.42,0.66,0.00,0.00,0.00,6.29,4.62,3.38,12.24,0.79,1.17,0.00,0.00,0.00,17.93,0.00,5.13,0.00,31.21,8.77,5.00,10.00,10.00,5.00,4,5,0,7.3
1.17,0.00,0.00,0.00,0.00,6.07,3.28,4.21,9.90,0.66,0.96,0.00,0.00,0.00,25.92,0.00,5.66,0.00,25.83,7.54,5.00,5.00,5.00,5.00,5,14,0,-0.3
0.96,0.00,0.00,0.00,0.00,3.94,1.62,2.92,10.25,0.00,0.79,0.00,0.00,0.00,27.91,0.00,7.84,0.00,22.89,8.49,0.00,10.00,10.00,0.00,5,1,1,5.1
0.79,1.42,0.00,0.00,0.00,7.30,2.21,2.41,10.21,0.00,0.66,0.00,0.00,0.00,24.18,0.00,7.34,0.00,16.97,7.52,0.00,5.00,5.00,0.00,7,5,1,-0.9
0.00,0.79,0.00,0.00,0.00,6.67,3.38,2.34,6.15,0.00,0.00,0.00,0.00,0.00,14.07,0.00,2.77,0.00,3.67,7.43,20.00,10.00,10.00,20.00,9,19,0,0.3
0.00,0.66,0.00,0.00,0.00,6.94,2.79,1.92,6.29,0.00,1.42,0.00,0.00,0.00,14.56,0.00,0.66,0.00,10.60,8.75,10.00,0.00,0.00,10.00,7,20,1,7.3
0.00,1.42,0.00,0.00,0.00,6.38,1.75,1.58,5.51,0.00,2.59,0.00,0.00,0.00,20.83,0.00,1.42,0.00,16.47,8.57,10.00,10.00,10.00,10.00,6,2,0,5.1
0.00,1.17,0.00,0.00,0.00,6.70,2.87,1.32,7.38,0.00,2.13,0.00,0.00,0.00,24.27,0.00,1.17,0.00,13.54,7.72,5.00,5.00,5.00,5.00,7,11,1,0.0
0.00,2.38,0.00,0.00,0.00,10.98,3.25,0.00,8.38,0.00,1.75,0.00,0.00,0.00,26.89,0.00,3.80,0.00,9.58,7.45,0.00,20.00,20.00,0.00,7,12,0,-0.9
0.00,3.38,0.00,0.00,0.00,13.31,2.13,2.84,10.63,0.00,1.45,0.00,0.00,0.00,19.99,0.00,3.13,0.00,6.94,7.61,5.00,5.00,5.00,5.00,7,18,0,-0.6
1.42,0.00,0.00,0.00,0.00,2.84,2.84,1.42,1.42,0.00,0.00,0.00,0.00,1.42,4.26,0.00,1.42,0.00,10.65,16.57,10.00,0.00,0.00,10.00,2,16,1,7.5
0.00,0.00,0.00,0.00,0.00,2.59,0.00,0.00,4.01,0.00,0.00,0.00,0.00,0.00,8.02,0.00,4.93,0.00,6.68,14.49,15.00,0.00,0.00,15.00,1,15,1,1.0
0.00,1.17,0.00,0.00,0.00,9.27,5.68,2.59,6.47,0.00,0.00,0.00,0.00,0.00,17.45,0.00,6.17,0.00,9.01,14.86,5.00,0.00,0.00,5.00,1,10,1,5.8
1.42,0.96,0.00,0.00,0.00,9.05,4.68,2.13,6.75,0.00,0.00,0.00,0.00,0.00,18.64,0.00,6.53,0.00,15.71,15.07,10.00,0.00,0.00,10.00,1,13,1,5.8
1.17,2.21,0.00,0.00,0.00,11.17,3.84,1.75,7.87,0.00,0.00,0.00,0.00,0.00,14.28,0.00,5.17,0.00,9.35,13.84,10.00,0.00,0.00,10.00,1,7,0,-0.8
0.79,0.96,0.00,0.00,0.00,9.25,5.48,2.08,4.79,1.42,0.00,0.00,0.00,0.00,12.01,0.00,3.07,0.00,13.32,14.16,0.00,0.00,0.00,0.00,1,18,0,4.0
0.66,2.21,0.00,0.00,0.00,10.80,2.34,1.17,6.25,1.17,0.00,0.00,0.00,0.00,12.34,0.00,1.45,0.00,2.62,12.81,5.00,0.00,0.00,5.00,1,12,0,-3.7
0.00,0.96,0.00,0.00,0.00,6.42,3.00,0.79,9.56,0.79,1.42,0.00,0.00,0.00,17.86,0.00,2.84,0.00,16.80,15.54,10.00,0.00,0.00,10.00,1,11,0,12.6
0.00,0.00,0.00,0.00,0.00,3.50,2.21,4.26,9.50,0.00,0.79,0.00,0.00,1.42,13.16,0.00,3.00,0.00,14.95,14.14,0.00,5.00,5.00,0.00,1,18,1,3.8
0.00,0.00,0.00,0.00,0.00,4.51,4.72,8.06,10.44,0.00,0.00,0.00,0.00,0.96,14.24,0.00,3.55,0.00,14.61,14.38,0.00,10.00,10.00,0.00,1,3,0,3.6
0.00,0.00,0.00,0.00,0.00,3.71,5.30,10.89,8.59,0.00,0.00,0.00,0.00,0.79,20.24,0.00,2.92,0.00,13.86,13.94,5.00,0.00,0.00,5.00,1,9,1,1.3
0.00,1.42,0.00,0.00,0.00,5.91,5.79,8.99,7.10,0.00,0.00,0.00,0.00,0.66,19.54,0.00,3.83,0.00,10.16,13.44,5.00,5.00,5.00,5.00,1,17,0,-0.9
0.00,1.17,0.00,0.00,0.00,6.63,7.08,5.78,6.53,0.00,0.00,0.00,0.00,0.00,23.31,0.00,5.46,0.00,11.03,14.26,5.00,5.00,5.00,5.00,1,5,0,3.3
1.17,0.79,0.00,0.00,0.00,7.76,4.54,4.57,8.27,1.17,0.00,0.00,0.00,0.00,25.71,0.00,2.71,0.00,13.25,13.4,0.00,10.00,10.00,0.00,1,10,0,-1.9
0.96,0.66,0.00,0.00,0.00,6.41,3.20,3.55,9.64,0.96,0.00,0.00,0.00,0.00,20.76,0.00,5.08,0.00,16.55,14.34,0.00,0.00,0.00,0.00,1,2,1,4.5
0.79,0.00,0.00,0.00,0.00,9.88,2.11,2.92,12.21,0.79,0.00,0.00,0.00,0.00,18.89,0.00,6.50,0.00,17.42,13.99,5.00,10.00,10.00,5.00,1,6,0,2.3
0.66,0.00,0.00,0.00,0.00,12.73,6.34,2.41,10.41,0.66,0.00,0.00,0.00,0.00,14.61,0.00,4.26,0.00,15.34,13.76,0.00,5.00,5.00,0.00,1,17,0,1.9
1.42,0.00,0.00,0.00,0.00,13.34,7.52,2.87,8.37,0.00,0.00,0.00,0.00,1.42,11.88,0.00,3.50,0.00,15.82,14.59,15.00,10.00,10.00,15.00,1,4,1,6.4
1.17,0.00,0.00,0.00,0.00,9.34,6.18,3.25,8.66,0.00,0.00,0.00,0.00,1.17,13.09,0.00,2.90,0.00,14.38,13.6,5.00,0.00,0.00,5.00,1,13,0,0.2
0.79,0.00,0.00,0.00,0.00,7.06,5.64,3.17,4.79,0.00,0.00,0.00,0.00,0.79,9.75,0.00,2.84,0.00,12.18,14.07,15.00,5.00,5.00,15.00,1,15,1,4.0
1.42,0.00,0.00,0.00,0.00,3.34,2.38,1.62,3.70,0.00,0.00,0.00,0.00,0.00,8.06,0.00,4.76,0.00,16.47,14.86,10.00,10.00,10.00,10.00,1,10,1,8.8
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,3.41,3.15,0.00,0.00,0.00,0.00,5,16,0,2.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.0,3.00,0.00,0.00,3.00,2,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.0,10.00,5.00,5.00,10.00,3,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.0,5.00,20.00,20.00,5.00,9,2,0,0.0
0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.58,3.5,5.00,0.00,0.00,5.00,6,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.48,3.5,5.00,15.00,15.00,5.00,11,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.40,3.5,0.00,5.00,5.00,0.00,12,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,3.5,15.00,5.00,5.00,15.00,11,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5,5.00,15.00,15.00,5.00,11,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5,0.00,5.00,5.00,0.00,13,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5,5.00,15.00,15.00,5.00,16,6,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5,0.00,5.00,5.00,0.00,17,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5,10.00,5.00,5.00,10.00,15,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5,5.00,0.00,0.00,5.00,10,16,0,0.0
0.00,1.17,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,-3.86,2.33,0.00,0.00,0.00,0.00,11,10,1,0.0
0.00,0.96,0.00,0.00,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,-3.17,2.33,10.00,0.00,0.00,10.00,10,17,0,0.0
0.00,0.79,0.00,0.00,0.00,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,-2.61,2.33,10.00,10.00,10.00,10.00,9,3,1,0.0
0.00,0.66,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,-2.18,2.33,0.00,5.00,5.00,0.00,12,13,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,1.42,0.00,1.70,4.27,3.00,0.00,0.00,3.00,2,19,1,1.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,1.17,0.00,1.40,4.27,0.00,10.00,10.00,0.00,8,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.96,0.00,1.15,3.24,10.00,5.00,5.00,10.00,3,17,1,0.0
0.00,0.00,0.00,0.00,0.00,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.08,0.00,0.66,0.00,-1.05,2.52,10.00,10.00,10.00,10.00,10,19,0,-1.3
0.00,0.00,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,-1.52,2.52,5.00,0.00,0.00,5.00,6,11,1,0.0
0.00,0.00,0.00,0.00,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,-1.25,2.52,5.00,15.00,15.00,5.00,11,4,1,0.0
0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,-1.03,2.52,0.00,5.00,5.00,0.00,12,3,0,0.0
0.00,0.00,0.00,0.00,0.00,2.74,1.42,0.00,1.42,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,-0.01,2.47,15.00,5.00,5.00,15.00,11,16,1,0.6
0.00,0.00,0.00,0.00,0.00,1.17,1.17,0.00,1.17,0.00,0.00,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.70,2.47,5.00,15.00,15.00,5.00,11,4,1,0.0
0.00,2.38,0.00,0.00,0.00,4.13,1.42,1.75,0.96,0.00,0.00,0.00,0.00,0.00,5.59,0.00,3.67,0.00,0.59,2.11,0.00,5.00,5.00,0.00,17,18,0,-1.3
0.00,1.96,0.00,0.00,0.00,4.83,1.17,1.45,0.79,0.00,0.00,0.00,0.00,0.00,7.45,0.00,4.45,0.00,1.06,2.34,10.00,5.00,5.00,10.00,15,5,1,0.4
0.00,1.62,0.00,0.00,0.00,3.45,0.96,0.66,2.08,0.00,0.00,0.00,0.00,0.00,8.48,0.00,4.57,0.00,2.07,2.5,5.00,0.00,0.00,5.00,10,16,0,1.4
0.00,0.00,0.00,0.00,0.00,2.79,1.92,0.00,2.92,0.00,0.00,0.00,0.00,0.00,7.58,0.00,3.37,0.00,5.15,2.26,0.00,0.00,0.00,0.00,11,10,1,0.0
0.00,0.00,0.00,0.00,0.00,7.09,0.00,1.17,4.46,0.00,1.17,0.00,0.00,1.42,12.08,0.00,5.68,0.00,13.17,2.85,0.00,5.00,5.00,0.00,12,13,0,0.9
0.00,0.00,0.00,0.00,0.00,10.97,2.84,0.96,5.97,0.00,2.38,0.00,0.00,4.01,9.18,0.00,7.51,0.00,27.22,4.73,10.00,5.00,5.00,10.00,9,16,1,11.1
0.00,0.00,0.00,0.00,0.00,9.07,2.34,0.79,4.92,0.00,1.96,0.00,0.00,3.30,7.57,0.00,6.20,0.00,22.42,4.73,0.00,0.00,0.00,0.00,11,19,1,0.0
0.00,0.00,0.00,0.00,0.00,4.06,2.49,2.59,3.91,0.00,0.66,0.00,0.00,1.32,12.69,0.00,6.75,0.00,15.92,3.82,0.00,0.00,0.00,0.00,13,9,1,3.5
0.00,0.00,0.00,0.00,0.00,2.59,0.96,2.13,2.13,0.00,0.00,0.00,0.00,1.42,15.58,0.00,4.47,0.00,3.95,2.82,0.00,20.00,20.00,0.00,13,10,0,-2.2
0.00,0.00,0.00,0.00,0.00,3.55,0.79,1.75,1.75,0.00,0.00,0.00,0.00,1.17,14.23,0.00,6.51,0.00,6.36,3.5,0.00,0.00,0.00,0.00,15,6,0,2.2
0.00,1.42,0.00,0.00,0.00,3.83,4.01,0.66,2.08,0.00,0.00,0.00,0.00,0.79,16.10,0.00,5.07,0.00,4.00,3.1,0.00,5.00,5.00,0.00,16,17,0,-0.8
0.00,1.96,0.00,0.00,0.00,1.96,3.41,0.00,2.21,0.00,0.00,0.00,0.00,1.17,4.48,0.00,2.08,0.00,1.49,3.44,0.00,10.00,10.00,0.00,19,3,0,2.0
0.00,1.62,0.00,0.00,0.00,1.62,2.28,0.00,1.83,0.00,0.00,0.00,0.00,0.96,2.64,0.00,1.17,0.00,0.08,3.44,10.00,5.00,5.00,10.00,16,9,1,0.0
0.00,0.79,0.00,0.00,0.00,0.79,0.79,0.00,2.38,0.00,0.00,0.00,0.00,0.79,2.84,0.00,2.38,0.00,2.49,3.34,0.00,20.00,20.00,0.00,18,1,0,1.4
0.00,0.66,0.00,0.00,0.00,0.66,0.66,0.00,1.96,0.00,0.00,0.00,0.00,0.66,2.34,0.00,1.96,0.00,2.03,3.34,5.00,0.00,0.00,5.00,15,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,0.00,0.00,0.00,1.92,0.00,1.62,0.00,2.66,3.34,0.00,5.00,5.00,0.00,18,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,3.00,0.00,0.00,3.00,2,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,0.00,10.00,10.00,0.00,8,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,10.00,5.00,5.00,10.00,3,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,5.00,20.00,20.00,5.00,9,2,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,5.00,15.00,15.00,5.00,11,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,15.00,5.00,5.00,15.00,11,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,5.00,15.00,15.00,5.00,11,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,0.00,5.00,5.00,0.00,13,4,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,0.00,0.00,0.00,0.00,14,15,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,5.00,15.00,15.00,5.00,16,6,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,0.00,5.00,5.00,0.00,17,18,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.0,10.00,5.00,5.00,10.00,15,5,1,0.0
0.00,0.00,0.00,0.00,0.00,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.26,0.00,2.84,0.00,1.56,2.49,5.00,0.00,0.00,5.00,10,16,0,1.1
0.00,0.00,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.93,0.00,2.34,0.00,0.86,2.28,0.00,0.00,0.00,0.00,10,6,1,-0.3
