A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.50,0.00,1.00,0.00,0.00,0.00,3.00,0.00,1.50,0.00,10.80,6.32,2.75,2.00,2.00,1.75,9,2,0,-0.9
1.00,0.00,0.00,0.00,0.00,0.50,1.25,1.00,2.62,0.00,0.25,0.00,0.00,0.00,6.25,0.00,2.38,0.00,12.05,8.56,3.19,4.50,2.69,1.94,6,11,1,0.0
0.25,0.00,0.00,0.00,0.00,0.12,0.31,0.25,0.66,0.00,0.06,0.00,0.00,0.00,1.56,0.00,0.59,0.00,3.01,7.0,2.30,4.12,2.03,2.70,12,3,0,0.0
0.12,0.00,0.00,0.00,0.00,0.06,0.16,0.12,0.33,0.00,0.03,0.00,0.00,0.00,0.78,0.00,0.30,0.00,1.51,7.0,1.15,3.06,2.23,0.95,11,16,1,0.0
0.06,0.00,0.00,0.00,0.00,0.03,0.08,0.06,0.16,0.00,0.02,0.00,0.00,0.00,0.39,0.00,0.15,0.00,0.75,6.96,3.57,2.53,4.35,4.89,11,4,1,1.2
0.03,0.00,0.00,0.00,0.00,0.02,1.04,0.03,0.08,0.00,0.01,0.00,0.00,0.00,0.20,0.00,0.07,0.00,1.58,6.4,2.79,4.27,1.21,2.03,13,4,0,-1.1
0.02,0.00,0.00,0.00,0.00,2.01,0.52,0.02,1.04,0.00,0.00,0.00,0.00,0.00,2.10,0.00,0.04,0.00,-0.31,6.19,1.39,3.13,3.12,1.58,14,15,1,-1.3
0.01,1.00,0.00,0.00,0.00,2.00,0.26,0.01,0.52,0.00,0.00,0.00,0.00,0.00,2.05,0.00,1.02,0.00,-1.46,6.19,0.70,1.57,1.49,2.27,16,6,0,0.0
0.00,0.50,0.00,0.00,0.00,1.00,0.13,0.00,0.26,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.51,0.00,-0.73,5.94,1.35,3.78,0.76,2.11,17,18,0,-1.5
0.00,0.25,0.00,0.00,0.00,0.50,0.06,0.00,0.13,0.00,0.00,0.00,0.00,0.00,5.51,0.00,0.25,0.00,-1.86,5.94,0.67,2.89,3.07,1.42,15,5,1,0.0
0.00,0.12,0.00,0.00,0.00,0.25,0.03,0.00,0.07,0.00,0.00,0.00,0.00,0.00,2.76,0.00,0.13,0.00,-0.93,5.43,2.34,2.45,1.55,1.46,10,16,0,-2.6
0.00,0.06,0.00,0.00,0.00,2.13,0.02,0.00,2.03,0.00,0.00,0.00,0.00,1.00,8.38,0.00,0.06,0.00,-3.07,5.8,2.17,1.22,4.06,1.27,10,6,1,-0.1
0.00,0.01,0.00,0.00,0.00,0.27,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.12,1.55,0.00,0.01,0.00,-0.41,5.98,0.27,0.65,0.92,5.40,10,17,0,2.5
0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.50,0.63,1.00,0.00,0.00,0.00,0.03,2.89,0.00,0.50,0.00,3.55,5.63,3.07,2.16,1.09,1.98,12,13,0,0.2
0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.25,1.31,0.50,0.00,0.00,0.00,0.02,2.44,0.00,0.25,0.00,1.97,5.63,1.53,2.08,1.68,3.83,9,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.13,0.66,0.25,0.00,0.00,0.00,0.01,1.22,0.00,0.13,0.00,0.99,5.63,2.77,2.04,2.71,1.95,11,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.06,0.33,0.12,0.00,0.00,0.00,0.00,0.61,0.00,0.06,0.00,0.49,5.63,1.38,1.02,0.77,2.75,12,15,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.06,0.00,0.00,0.00,0.00,0.31,0.00,0.03,0.00,0.25,5.63,0.69,1.51,0.79,0.42,13,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.03,0.00,0.00,0.00,0.00,0.15,0.00,0.02,0.00,0.12,5.63,1.35,1.76,2.23,2.10,13,9,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.50,0.02,0.00,0.00,0.00,0.02,5.33,0.17,2.22,1.79,3.29,15,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.25,0.01,0.00,0.00,0.00,0.01,5.33,1.08,2.11,0.52,4.09,16,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,5.33,0.54,2.05,4.63,1.97,18,8,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,5.33,1.27,3.03,1.53,4.11,19,20,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,5.33,0.82,3.26,1.06,2.38,16,9,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,5.33,2.41,2.63,3.31,1.60,18,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.23,1.20,5.31,2.88,1.07,15,11,1,0.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.90,5.49,1.60,2.66,0.02,3.47,18,12,0,2.5
0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.50,1.00,0.00,0.50,0.00,1.05,12.12,2.00,2.50,2.50,0.00,9,5,0,15.8
0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.00,3.25,0.00,2.00,0.00,0.00,3.25,3.50,0.00,0.25,0.00,16.32,13.1,3.00,2.25,2.25,0.50,12,4,0,9.5
1.00,0.00,0.00,0.00,0.00,0.00,2.12,1.50,4.62,0.00,1.00,0.00,0.00,2.62,4.75,0.00,1.12,0.00,17.66,12.34,2.50,2.12,3.25,2.38,14,7,1,2.5
0.50,0.00,0.00,0.00,0.00,0.00,2.06,2.75,3.31,0.00,0.50,0.00,0.00,1.31,9.38,0.00,1.56,0.00,11.33,12.01,1.25,2.06,3.12,2.00,15,7,1,1.1
0.02,0.00,0.00,0.00,0.00,0.00,0.06,0.46,1.42,0.00,0.02,0.00,0.00,0.10,1.54,0.00,0.36,0.00,1.40,14.68,5.14,1.49,0.14,2.79,1,14,0,13.9
2.01,0.00,0.00,0.00,0.00,2.00,1.03,0.23,0.71,0.00,0.01,0.00,0.00,0.05,4.77,0.00,3.18,0.00,14.60,14.09,4.57,1.75,1.39,2.00,1,20,1,8.1
1.00,0.00,0.00,0.00,0.00,1.00,1.52,0.12,0.35,0.00,1.00,0.00,0.00,0.03,5.39,0.00,1.59,0.00,15.40,13.4,7.29,0.87,0.82,1.33,1,12,0,2.9
0.50,0.00,0.00,0.00,0.00,1.50,1.76,0.06,2.18,0.00,0.50,0.00,0.00,0.01,3.69,0.00,1.80,0.00,10.60,12.78,4.64,1.44,1.92,3.39,1,12,0,-0.2
0.02,0.00,0.00,0.00,0.00,0.11,0.05,0.06,0.13,0.00,0.02,0.00,0.00,0.00,0.30,0.00,0.06,0.00,0.32,11.52,5.27,2.04,3.19,1.58,1,5,0,-2.8
0.01,1.00,0.00,0.00,0.00,2.05,0.03,0.03,1.07,0.00,0.01,0.00,0.00,0.00,1.15,0.00,0.03,0.00,-2.64,12.55,5.64,4.02,0.11,0.60,1,20,1,3.2
0.00,0.03,0.00,0.00,0.00,0.06,0.19,1.00,2.10,0.00,0.00,0.00,0.00,0.00,2.10,0.00,0.00,0.00,1.22,12.21,3.80,2.94,0.85,1.54,1,9,0,2.9
0.00,0.02,0.00,0.00,0.00,0.03,1.09,1.50,3.05,0.00,0.00,0.00,0.00,0.00,6.05,0.00,1.00,0.00,3.51,13.49,1.90,1.47,5.92,2.12,1,2,1,9.7
0.00,0.01,0.00,0.00,0.00,1.02,1.55,2.75,4.52,0.00,1.00,0.00,0.00,1.00,7.02,0.00,0.50,0.00,11.45,11.56,2.95,1.73,3.46,1.10,1,5,1,-1.0
0.00,1.00,0.00,0.00,0.00,0.75,0.39,1.19,2.63,0.00,0.25,0.00,0.00,0.25,11.26,0.00,0.13,0.00,-1.14,11.89,0.74,3.93,3.62,2.70,1,16,0,1.5
0.00,0.50,0.00,0.00,0.00,0.38,0.19,0.59,3.32,0.00,0.13,0.00,0.00,0.13,9.63,0.00,1.06,0.00,0.93,12.38,1.37,1.97,2.89,4.06,1,14,1,4.6
0.00,0.25,0.00,0.00,0.00,0.19,2.10,1.30,2.66,0.00,0.06,0.00,0.00,0.06,5.81,0.00,1.53,0.00,5.07,13.4,1.68,1.98,2.25,2.13,1,13,0,10.6
0.00,0.13,0.00,0.00,0.00,0.09,3.05,1.65,2.33,0.00,1.03,0.00,0.00,0.03,4.91,0.00,0.77,0.00,13.13,12.75,1.84,1.99,2.42,2.55,1,18,1,5.6
0.00,0.53,0.00,0.00,0.00,0.52,0.76,0.91,1.58,0.00,0.76,0.00,0.00,0.01,6.73,0.00,0.69,0.00,6.08,13.22,4.46,2.00,0.98,2.54,1,9,0,7.9
0.00,0.27,0.00,0.00,0.00,1.26,0.38,0.46,1.79,0.00,0.38,0.00,0.00,0.00,5.36,0.00,5.35,0.00,10.94,12.03,3.23,1.00,5.47,0.66,1,6,0,0.9
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,0.00,0.00,0.00,0.00,12,13,1,0.2
0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.26,3.35,0.22,2.15,2.72,3.76,11,8,0,0.5
0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.32,3.05,1.05,2.54,0.75,4.12,14,18,0,-0.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,2.74,1.65,2.07,4.03,1.21,17,13,1,-1.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.2,1.00,3.00,3.00,0.00,12,4,1,10.0
0.12,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.55,5.05,1.28,1.41,3.12,2.84,17,16,1,-0.3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,4.34,3.01,3.76,1.76,2.53,17,5,1,0.3
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.30,4.02,2.50,3.88,2.34,4.07,17,20,0,-1.2
0.00,0.00,0.00,0.00,0.00,3.00,0.75,1.00,0.75,0.00,0.00,0.00,0.00,1.50,7.00,0.00,0.00,0.00,-2.53,5.66,1.63,6.97,4.92,2.42,18,10,1,8.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.65,0.00,0.00,0.00,0.00,2,19,1,5.1
0.00,0.00,0.00,0.00,0.00,3.50,0.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,6.35,8.18,1.50,2.00,2.00,3.00,3,17,1,2.5
0.00,0.00,0.00,0.00,0.00,2.75,0.00,3.50,2.50,0.50,0.00,0.00,0.00,0.00,2.50,0.00,1.50,0.00,5.67,7.58,2.75,2.00,2.00,1.75,9,2,0,-0.1
0.00,0.50,0.00,0.00,0.00,2.19,0.50,0.88,2.62,0.12,0.00,0.00,0.00,3.00,3.12,0.00,0.88,0.00,-0.23,6.67,3.19,4.50,2.69,1.94,6,11,1,0.0
0.00,0.25,0.00,0.00,0.00,1.09,0.25,0.44,1.31,0.06,0.00,0.00,0.00,1.50,1.56,0.00,0.44,0.00,-0.12,6.67,2.59,2.25,2.66,1.62,11,4,1,0.0
1.00,0.03,0.00,0.00,0.00,1.14,1.03,1.05,2.16,0.01,0.00,0.00,0.00,0.19,2.70,0.00,2.05,0.00,9.74,6.55,3.57,2.53,4.35,4.89,11,4,1,-0.8
0.25,1.01,0.00,0.00,0.00,2.78,1.26,0.26,2.04,0.00,0.00,0.00,0.00,0.55,1.17,0.00,0.51,0.00,0.73,7.06,1.39,3.13,3.12,1.58,14,15,1,3.7
0.12,0.50,0.00,0.00,0.00,2.39,1.63,2.13,3.02,0.00,0.00,0.00,0.00,1.27,2.59,0.00,1.26,0.00,4.07,7.06,0.70,1.57,1.49,2.27,16,6,0,0.0
0.03,0.13,0.00,0.00,0.00,0.60,0.41,0.53,0.76,0.00,0.00,0.00,0.00,0.32,0.65,0.00,0.31,0.00,1.02,7.06,0.67,2.89,3.07,1.42,15,5,1,0.0
0.01,0.03,0.00,0.00,0.00,0.15,0.10,0.13,0.19,0.00,0.00,0.00,0.00,0.08,0.16,0.00,0.08,0.00,0.25,7.06,2.17,1.22,4.06,1.27,10,6,1,0.0
0.00,0.02,0.00,0.00,0.00,0.07,0.05,0.07,0.09,0.00,0.00,0.00,0.00,0.04,0.08,0.00,0.04,0.00,0.13,7.06,1.08,0.61,3.14,2.26,12,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.01,0.00,0.03,7.06,0.27,0.65,0.92,5.40,10,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.02,7.06,2.14,0.33,1.57,1.86,9,3,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,7.06,3.07,2.16,1.09,1.98,12,13,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.06,1.38,1.02,0.77,2.75,12,15,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.06,0.69,1.51,0.79,0.42,13,1,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.06,1.35,1.76,2.23,2.10,13,9,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.82,0.34,4.44,2.99,2.59,15,6,0,-0.5
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,5.82,0.17,2.22,1.79,3.29,15,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,5.47,1.08,2.11,0.52,4.09,16,17,0,-2.5
0.00,1.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.62,5.47,0.54,2.05,4.63,1.97,18,8,1,0.0
0.00,0.50,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.31,5.86,1.27,3.03,1.53,4.11,19,20,1,0.4
0.00,0.25,0.00,0.00,0.00,0.31,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,-0.26,5.86,1.64,2.51,2.77,2.16,19,3,0,0.0
0.00,0.13,0.00,0.00,0.00,0.16,0.50,0.00,0.50,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,-0.13,6.36,0.82,3.26,1.06,2.38,16,9,1,3.8
0.00,0.03,0.00,0.00,0.00,0.54,0.13,0.50,0.63,0.00,0.00,0.00,0.00,0.25,0.13,0.00,1.00,0.00,1.87,6.36,1.20,5.31,2.88,1.07,15,11,1,0.0
0.00,0.02,0.00,0.00,0.00,0.27,0.06,0.25,0.31,0.00,0.00,0.00,0.00,0.13,0.06,0.00,0.50,0.00,0.93,6.36,1.60,2.66,0.02,3.47,18,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.47,0.00,0.00,0.00,0.00,6,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.34,2.00,0.00,2.00,3.00,8,10,0,-0.4
0.00,0.50,0.00,0.00,0.00,0.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-0.20,2.34,1.50,1.50,2.25,2.25,13,7,0,0.0
0.00,0.12,0.00,0.00,0.00,0.00,0.12,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,-0.05,3.15,1.88,4.38,2.19,5.94,13,16,0,5.0
1.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,4.97,3.15,2.94,3.19,3.81,0.06,13,1,1,0.0
0.50,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,2.49,3.15,2.47,3.59,0.61,2.81,16,10,0,0.0
0.25,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.24,2.77,2.23,4.80,1.17,2.60,17,16,1,1.7
0.12,0.01,0.00,0.00,0.00,1.00,0.01,0.00,2.02,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.00,0.00,2.32,2.71,2.12,3.40,2.68,2.78,18,4,1,1.0
0.06,0.00,0.00,0.00,0.00,0.50,0.00,0.00,3.01,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.50,0.00,2.16,2.71,2.06,3.70,1.66,1.70,18,6,0,0.0
0.03,0.00,0.00,0.00,0.00,0.25,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.00,1.08,2.71,1.03,5.85,0.42,1.33,18,12,1,0.0
0.02,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.12,0.00,0.54,2.71,0.51,2.92,1.22,0.81,15,11,0,0.0
0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.00,0.27,2.71,3.26,4.46,2.65,1.72,18,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.00,0.14,2.15,2.63,6.23,2.26,3.96,16,19,1,-1.5
0.00,1.00,0.00,0.00,0.00,2.02,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.02,0.00,1.02,0.00,-1.43,2.15,2.31,3.12,1.77,2.96,17,9,0,0.0
0.00,0.50,0.00,0.00,0.00,1.01,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.51,0.00,-0.72,2.67,1.16,1.56,4.51,4.94,17,2,1,2.0
0.00,0.25,0.00,0.00,0.00,0.50,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,1.64,3.1,0.58,1.78,0.75,1.84,19,18,0,4.0
0.00,0.13,0.00,0.00,0.00,0.25,0.00,1.00,1.51,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.63,0.00,4.82,2.38,0.29,2.89,0.73,3.03,19,12,1,-0.5
0.00,0.03,0.00,0.00,0.00,0.56,0.00,0.25,0.38,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.66,0.00,0.96,2.38,0.57,2.72,2.77,2.08,20,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.0,0.00,0.00,0.00,0.00,2,19,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.6,3.00,0.00,2.00,2.00,8,3,0,-0.5
0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,1.86,2.75,2.00,2.00,1.75,9,2,0,-1.1
0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,-1.23,1.86,2.38,5.00,1.00,2.75,10,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,-0.31,1.86,2.59,2.25,2.66,1.62,11,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,-0.15,1.86,2.30,4.12,2.03,2.70,12,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,-0.08,1.86,1.15,3.06,2.23,0.95,11,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,-0.00,1.66,0.70,1.57,1.49,2.27,16,6,0,0.4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.20,1.66,0.67,2.89,3.07,1.42,15,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.02,1.66,1.08,0.61,3.14,2.26,12,9,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.01,1.66,0.27,0.65,0.92,5.40,10,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,1.66,2.14,0.33,1.57,1.86,9,3,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.66,2.35,4.24,2.00,0.04,17,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.5,2.18,4.12,0.32,2.04,17,20,0,0.2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.20,1.75,2.09,3.06,2.20,3.23,17,4,0,1.7
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.90,1.75,2.52,2.76,1.73,3.28,17,9,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.45,1.75,2.26,3.38,3.34,3.24,18,17,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.23,1.75,2.13,4.69,5.99,3.17,17,6,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.06,1.75,1.03,2.17,0.53,3.90,18,10,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.03,1.75,0.52,4.09,1.08,2.11,17,16,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,1.75,1.26,2.04,2.31,2.34,19,11,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,1.75,0.63,2.02,4.25,3.53,16,8,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.1,0.66,1.51,2.74,2.17,17,4,0,-2.1
0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,-1.05,1.1,2.16,2.38,0.72,1.52,16,12,0,0.0
0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,-0.52,1.1,1.08,1.19,0.52,1.27,14,5,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,3.00,0.00,2.00,2.00,8,3,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,1.50,2.00,2.00,3.00,3,17,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.38,5.00,1.00,2.75,10,19,0,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,3.19,4.50,2.69,1.94,6,11,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.59,2.25,2.66,1.62,11,4,1,0.0
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,2.30,4.12,2.03,2.70,12,3,0,0.0
