PlayerID,Year,Round,Team,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG,PNT,pos,price,proGoals,consGoals,advPG,advCG,teamPos,advPos,home,realScore
68925,2017,32,Atlético-MG,0.00,1.07,0.00,0.00,0.00,4.46,0.17,0.60,5.14,0.00,0.00,0.00,0.00,0.17,4.01,0.00,2.14,1.46,8.42,zag,9.33,6.71,5.23,5.38,4.84,12,2,0,6.2
68925,2017,33,Atlético-MG,0.00,0.86,0.00,0.00,0.00,3.57,1.13,0.48,4.11,1.00,0.00,0.00,0.00,0.13,3.20,0.00,2.71,1.17,12.94,zag,7.96,6.37,7.18,3.65,6.23,10,20,1,-2.2
68925,2017,35,Atlético-MG,0.00,1.35,0.00,0.00,0.00,5.48,1.53,0.31,2.63,0.64,0.00,0.00,0.00,0.09,4.45,0.00,2.54,0.75,6.52,zag,9.69,8.47,8.20,5.27,3.88,11,8,0,8.6
68925,2017,36,Atlético-MG,1.00,1.08,0.00,0.00,0.00,6.39,1.22,0.25,2.10,1.51,0.00,0.00,0.00,0.07,5.56,0.00,3.03,0.60,13.82,zag,10.61,7.78,7.56,8.11,5.25,8,15,1,13.2
68925,2017,37,Atlético-MG,0.80,0.86,0.00,0.00,0.00,5.11,0.98,0.20,2.68,1.21,1.00,0.00,0.00,0.05,5.45,0.00,2.42,1.48,24.25,zag,9.56,9.22,6.05,5.93,6.38,10,1,0,5.8
68925,2017,38,Atlético-MG,0.64,0.69,0.00,0.00,0.00,5.09,0.78,1.16,3.15,0.97,0.80,0.00,0.00,0.04,4.36,0.00,4.94,1.18,25.20,zag,8.81,9.38,6.84,4.81,4.15,9,4,1,1.3
68925,2015,2,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,10.33,2.00,2.00,1.00,0.00,2,11,1,-1.6
80124,2017,10,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,2.47,4.91,5.58,6.09,11.40,14,13,0,4.2
80124,2017,12,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.80,3.36,zag,1.4,6.94,4.57,4.85,5.19,9,11,0,-2.2
80124,2017,14,Atlético-MG,0.00,0.80,0.00,0.00,0.00,5.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.11,0.00,1.60,0.51,0.39,zag,1.53,5.24,4.72,4.80,7.21,11,20,0,-0.6
80124,2017,16,Atlético-MG,0.00,0.51,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.95,0.00,1.02,0.33,-0.23,zag,1.25,4.96,5.82,5.15,5.30,13,8,1,-1.6
80124,2017,19,Atlético-MG,0.00,0.90,0.00,0.00,0.00,3.02,0.00,0.64,1.28,0.00,0.00,0.00,0.00,0.00,2.15,0.00,0.52,0.17,-1.14,zag,1.6,4.78,6.26,6.99,3.89,15,2,0,1.0
80124,2017,34,Atlético-MG,0.00,0.03,0.00,0.00,0.00,0.15,0.00,0.07,0.05,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.06,0.01,0.00,zag,1.36,8.09,7.74,7.95,5.45,10,9,0,0.0
87393,2016,1,Atlético-MG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,zag,10.81,0.00,0.00,0.00,0.00,4,15,1,13.7
87393,2016,5,Atlético-MG,0.51,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.54,0.00,1.54,0.51,7.01,zag,10.56,2.15,4.04,2.79,2.88,12,8,1,1.9
87393,2016,6,Atlético-MG,0.41,0.00,0.00,0.00,0.00,3.41,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.23,0.00,2.23,0.41,7.51,zag,9.31,2.72,4.23,1.51,3.16,14,16,0,-2.1
87393,2016,7,Atlético-MG,0.33,1.00,0.00,0.00,0.00,3.73,0.00,0.80,3.60,0.00,0.00,0.00,0.00,0.00,2.98,0.00,1.78,0.33,3.91,zag,9.56,6.18,7.39,2.77,4.83,17,15,1,0.5
87393,2016,8,Atlético-MG,0.26,1.80,0.00,0.00,0.00,3.98,0.00,0.64,3.88,0.00,0.00,0.00,0.00,0.00,5.39,0.00,3.43,0.26,3.63,zag,9.53,6.94,8.91,5.22,2.13,18,1,0,1.4
87393,2016,23,Atlético-MG,0.01,0.06,0.00,0.00,0.00,0.18,0.00,0.07,0.22,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.16,0.01,0.19,zag,8.53,7.12,5.31,7.56,7.62,3,18,1,0.5
